model	nDCG	MAP	MRR	Precision	Recall	F1	HR
NGCF_seed=42_e=40_bs=256_lr=0$0004416177925578858_factors=64_l_w=0$994009086302695_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0006811745026024419	0.00019853272508369457	0.0006600204344730093	0.00018113417862616692	0.001476246225036662	0.00030908645796214854	0.0036226835725233384
NGCF_seed=42_e=30_bs=256_lr=1$0226260753952393e-05_factors=64_l_w=0$0010751266560354196_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0009104966729866122	0.0002182323898296318	0.0008651399987986029	0.00017765082903720215	0.0018127081506627276	0.00031050503635604256	0.0035530165807440436
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.05670165628634656	0.016203025944793944	0.06052343489726776	0.0099310296781385	0.0936297448838549	0.017344073913989837	0.16448376759091543
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.049182052186681854	0.013665600680363208	0.051924072723948465	0.00860387348474293	0.08299174540895228	0.015088156846740178	0.1469276856625331
MultiDAE_seed=42_e=20_bs=64_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.048399875712517026	0.013271896874304091	0.05148190433798409	0.00824508847707956	0.08026969681084634	0.01442127996573142	0.1426083321722168
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.04494228971502757	0.012625742970820378	0.04697041963670752	0.008697923923644976	0.08120981743593877	0.015135621365080235	0.14846035948167757
MultiDAE_seed=42_e=40_bs=64_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.05176925648110363	0.014565546596575179	0.05447147266006832	0.009276159955413126	0.08842126735751656	0.016231937301098863	0.1566113975198551
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.054872350585114964	0.015500783465293388	0.0587110672754592	0.009621011564720637	0.0918472390619908	0.016819758600632225	0.16127908596906784
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.053820858250895554	0.01513574830758952	0.055957212240339116	0.009809112442524732	0.09351989354245227	0.017154005142807134	0.163438762714226
MultiDAE_seed=42_e=40_bs=32_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.05144969916078343	0.014388020331940534	0.05560110757958274	0.008687473874878083	0.08456213302019112	0.01524543640260391	0.15034136825971856
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.04657408054714768	0.013034798507481496	0.04911450099587645	0.008837257907203567	0.08304415918662397	0.01541065822026952	0.15166504110352516
MultiDAE_seed=42_e=30_bs=32_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.05595086333785305	0.015795389169377352	0.05907031697621024	0.009986763271561935	0.09425049868488598	0.017426684263327448	0.16664344433607356
MultiDAE_seed=42_e=20_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.05575206460710473	0.015724639431547133	0.05922608015312781	0.00977079559704612	0.09396705202080707	0.017082038865652044	0.16302076076355024
MultiDAE_seed=42_e=40_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.053756239959111884	0.015130338141448112	0.056120620342683766	0.0097429288003344	0.09329586801694283	0.017061263256435737	0.16288142677999165
MultiDAE_seed=42_e=30_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.03509902703384872	0.009715550773305867	0.036108575414020856	0.007161766754911523	0.06637691428532408	0.012457301432642507	0.12435558032604152
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.048421334114311154	0.013631763800217588	0.05056760542989503	0.009046258882541451	0.08534723836330523	0.015779148970569243	0.15312804793089035
GeneralizedMF_seed=42_e=50_bs=128_lr=5$5183554991712475e-05_mffactors=64_isedgeweighttrain=True	0.0249979155611533	0.006860363513374794	0.02877495554740083	0.0041242859133342625	0.04086247797160408	0.007241945297246846	0.07649435697366588
GeneralizedMF_seed=42_e=40_bs=256_lr=0$19136403808582092_mffactors=64_isedgeweighttrain=True	0.0009288394261284229	0.00022808030623176163	0.0008503558291570047	0.00022641772328270865	0.00205527067795425	0.000390251794972455	0.004528354465654173
GeneralizedMF_seed=42_e=40_bs=512_lr=0$015443490499450537_mffactors=8_isedgeweighttrain=True	0.01093514492219895	0.0029174739207570586	0.010928429933477448	0.0022328270865264034	0.022056780369221127	0.00391675753783787	0.042775532952487115
GeneralizedMF_seed=42_e=50_bs=128_lr=5$104617649596698e-05_mffactors=8_isedgeweighttrain=True	0.008596061244593299	0.0023196583421154055	0.008819045901291992	0.001675491152292044	0.016437451579265724	0.0029318718412100196	0.03239515117737216
GeneralizedMF_seed=42_e=40_bs=512_lr=0$09293914617703747_mffactors=256_isedgeweighttrain=True	0.0010330133073412175	0.0002318700255648716	0.0008826571254828274	0.0002438344712275324	0.002427311089356512	0.00042395627233021737	0.004876689424550648
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0005438474900776614_mffactors=256_isedgeweighttrain=True	0.05687200942326613	0.016439457045251172	0.06664191949205706	0.008837257907203567	0.0832658822063718	0.01544875979027493	0.14839069248989828
GeneralizedMF_seed=42_e=40_bs=512_lr=0$2050362193996547_mffactors=128_isedgeweighttrain=True	0.0007652660775952115	0.00020718433279847537	0.0006747513029728621	0.00021248432492684968	0.0018205396619079216	0.0003620760276554541	0.004110352514978403
GeneralizedMF_seed=42_e=30_bs=512_lr=0$07530466730222429_mffactors=64_isedgeweighttrain=True	0.005360459208218723	0.00151660081003826	0.005861706709834932	0.0010763550229901074	0.010254236862663984	0.0018767132557100787	0.021248432492684967
GeneralizedMF_seed=42_e=50_bs=256_lr=4$657144871904729e-05_mffactors=8_isedgeweighttrain=True	0.0073641697200348645	0.001991176927052694	0.007600298855382065	0.0014664901769541592	0.014159289556963302	0.0025562145992665624	0.02856346662951094
GeneralizedMF_seed=42_e=30_bs=512_lr=0$0024136165931031603_mffactors=8_isedgeweighttrain=True	0.010322029448282718	0.00288756417658214	0.011292900059785138	0.0021457433468022855	0.019857205871027198	0.0037229777466925764	0.04124285913334262
GeneralizedMF_seed=42_e=30_bs=128_lr=0$00908589671088478_mffactors=64_isedgeweighttrain=True	0.016504379933806226	0.004484412591306858	0.01731342042493323	0.003072314337466908	0.02972817340571162	0.0053620527276565496	0.055872927406994566
GeneralizedMF_seed=42_e=50_bs=512_lr=0$0008221094666706743_mffactors=128_isedgeweighttrain=True	0.04621967975168135	0.013225853687330376	0.05259130653840534	0.007447401421206632	0.07073525512718523	0.013046823669404111	0.1274209279643305
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0030105269018413493_mffactors=64_isedgeweighttrain=True	0.020856152036647146	0.0059489796185300155	0.022820443004534254	0.00388045144210673	0.03609952736584489	0.006753613136659215	0.07043332868886722
GeneralizedMF_seed=42_e=40_bs=512_lr=0$10264363429153507_mffactors=8_isedgeweighttrain=True	0.01018489378875358	0.002707990744857956	0.010105664740690048	0.002187543541869862	0.0212226052677264	0.0038302352784766844	0.04166086108401839
GeneralizedMF_seed=42_e=50_bs=128_lr=0$0006055282312800933_mffactors=8_isedgeweighttrain=True	0.010730434885003921	0.0029937832871681364	0.011680575074841503	0.0022815939807719105	0.020663829978852022	0.003941498603400093	0.04361153685383865
GeneralizedMF_seed=42_e=50_bs=128_lr=3$3048108501272914e-05_mffactors=8_isedgeweighttrain=True	0.007209167022525873	0.0019456987706821032	0.00753650761255086	0.0014212066322976176	0.013774213553592747	0.002478819054435793	0.0276577957363801
GeneralizedMF_seed=42_e=50_bs=128_lr=4$202457173945108e-05_mffactors=64_isedgeweighttrain=True	0.021651311838046618	0.005879013816101799	0.0248124207935116	0.0035390831823881846	0.035844448619110195	0.006232940096872532	0.06757698202591612
