model	nDCG	MAP	MRR	Precision	Recall	F1	HR
NGCF_seed=42_e=40_bs=256_lr=4$790760488514949e-05_factors=64_l_w=0$0008230164748805006_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.007546437512805672	0.001173864088187815	0.009197914773813202	0.0006423296642050995	0.014238779546028571	0.0011994872097513137	0.031907482234917094
NGCF_seed=42_e=30_bs=256_lr=0$0002980972437560465_factors=64_l_w=0$0057548094333298725_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.004893502591407759	0.000731626049610824	0.0033079940560586637	0.0006256095861780688	0.014440291645907204	0.0011740454902157405	0.03058380939111049
NGCF_seed=42_e=30_bs=256_lr=4$778494763230385e-05_factors=64_l_w=0$0001929010060785181_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.005338435896506477	0.0008148316546472372	0.005628695771200019	0.0005294691375226418	0.01164882433653731	0.0009882524591047753	0.025358785007663368
NGCF_seed=42_e=40_bs=256_lr=0$0045705599697671235_factors=64_l_w=4$837803239302395e-05_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0015370523215152078	0.0002203906215919038	0.0009547252235999172	0.0002187543541869862	0.004840907470836411	0.00041259766918416165	0.010868050717570016
NGCF_seed=42_e=40_bs=256_lr=0$0004416177925578858_factors=64_l_w=0$994009086302695_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.001096055786073174	0.000178669447028828	0.0007774676523824532	0.00015048070224327716	0.003173448767822317	0.000279943878129871	0.007454368120384562
NGCF_seed=42_e=30_bs=256_lr=1$0226260753952393e-05_factors=64_l_w=0$0010751266560354196_weight_size=64_node_dropout=0$1-0$2-0$3-0$45_message_dropout=0$1-0$2-0$3-0$45_n_fold=5	0.0014974767530805623	0.00019840505608918809	0.0010345603228187068	0.00017974083879058103	0.004260808755026394	0.00033450962127985957	0.008987041939529051
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.06788485697556887	0.010958372292371435	0.06281570513401409	0.0060359481677581175	0.13937860619966516	0.011348721565434153	0.23735544099205796
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.060518784345204475	0.009474813991017923	0.05430932298499629	0.0055036923505643025	0.12960859166274236	0.010370576751808564	0.2232130416608611
MultiDAE_seed=42_e=20_bs=64_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.05751231237718811	0.009043471337629113	0.053461957173969545	0.005002090009753379	0.11730226630695162	0.009402531356203343	0.2050299568064651
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.05814064119081456	0.009233707912434674	0.04960767675708521	0.00590218754354187	0.13536323533574612	0.01108925140905903	0.2324787515675073
MultiDAE_seed=42_e=40_bs=64_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.0631525167470325	0.0100801157624233	0.056827043125910276	0.00581719381357113	0.13496104816677204	0.010948443849002827	0.23213041660861083
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.0655226573665111	0.010533502977030568	0.06088717744129566	0.005849240629789606	0.13499569943354237	0.011001868937461958	0.23122474571548002
MultiDAE_seed=42_e=30_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.06628226056710909	0.01060379270123116	0.05849921945487984	0.006221262365891041	0.14433613265673087	0.011707902894261732	0.24418280618642887
MultiDAE_seed=42_e=40_bs=32_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.061242243258946255	0.00970066117908001	0.05772357373430093	0.005268217918350286	0.12439635677546568	0.009921547411405746	0.21680367841716594
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.059875785589837534	0.009456471847203881	0.05176549811281264	0.005942594398773862	0.13767148458628164	0.011180860785158616	0.23582276717291348
MultiDAE_seed=42_e=30_bs=32_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.06725354255162157	0.010832790142500654	0.061387491879048614	0.006063814964469835	0.1405808596910097	0.011403882550148473	0.23993311968789188
MultiDAE_seed=42_e=20_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.06757834239924494	0.010783660880782928	0.06168895561465279	0.0060888950815103805	0.14213373532888754	0.011458439302279346	0.24042078863034694
MultiDAE_seed=42_e=40_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.06586813255374192	0.010565799409301562	0.05858904902649239	0.006130695276577957	0.14250079140763733	0.011540623674566597	0.2407691235892434
MultiDAE_seed=42_e=30_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.046707957953805196	0.007355195093014903	0.03850238581141291	0.004985369931726348	0.11436347702043116	0.009365212274540392	0.20210394315173472
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.06110826250008565	0.009732187321782142	0.05316055833852849	0.0059565277971297195	0.13719586426501915	0.01119442355966586	0.23505643026334122
GeneralizedMF_seed=42_e=50_bs=128_lr=5$5183554991712475e-05_mffactors=64_isedgeweighttrain=True	0.03041617895294482	0.004676841294237874	0.030131981698762925	0.002665459105475826	0.06282547292579391	0.005018452433271919	0.11961822488504946
GeneralizedMF_seed=42_e=40_bs=256_lr=0$19136403808582092_mffactors=64_isedgeweighttrain=True	0.001466773670214343	0.00021495778281922388	0.0010124657357675729	0.00019924759648878363	0.004230825558893918	0.00036932900308964925	0.00996237982443918
GeneralizedMF_seed=42_e=40_bs=512_lr=0$015443490499450537_mffactors=8_isedgeweighttrain=True	0.015476696399675235	0.002303015953970083	0.012046423409406202	0.0017291347359621012	0.04088317181467531	0.0032555602285661797	0.07983837257907203
GeneralizedMF_seed=42_e=50_bs=128_lr=5$104617649596698e-05_mffactors=8_isedgeweighttrain=True	0.011547212927502049	0.0017524764610467288	0.009579525990888932	0.0011871255399191862	0.02881843838820403	0.0022374884678684264	0.05719660025080117
GeneralizedMF_seed=42_e=40_bs=512_lr=0$09293914617703747_mffactors=256_isedgeweighttrain=True	0.0016041586932203922	0.00022185074669010054	0.0010435150912062072	0.00020621429566671312	0.004774434865573848	0.0003856308422235079	0.010310714783335655
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0005438474900776614_mffactors=256_isedgeweighttrain=True	0.06458002257334386	0.010419036512335483	0.0683755205234073	0.005029956806465097	0.11405830791557021	0.009451582248706465	0.20321861502020344
GeneralizedMF_seed=42_e=40_bs=512_lr=0$2050362193996547_mffactors=128_isedgeweighttrain=True	0.0013775224109720768	0.00020164714720380424	0.0008414820689691358	0.00019924759648878363	0.00440340882508571	0.00037188685091572914	0.009823045840880592
GeneralizedMF_seed=42_e=30_bs=512_lr=0$07530466730222429_mffactors=64_isedgeweighttrain=True	0.007833388650845033	0.0011928014691514627	0.006512183059285874	0.0008610840183920858	0.02062498588856432	0.0016184148565788722	0.04173052807579769
GeneralizedMF_seed=42_e=50_bs=256_lr=4$657144871904729e-05_mffactors=8_isedgeweighttrain=True	0.009792440360672814	0.0015046949393813938	0.008224390508310248	0.0010157447401421208	0.02436750732317884	0.001911267835008519	0.04890622822906507
GeneralizedMF_seed=42_e=30_bs=512_lr=0$0024136165931031603_mffactors=8_isedgeweighttrain=True	0.014201215912618671	0.0022346116302143903	0.012301745784014282	0.001567507315034137	0.03590551725717524	0.0029385100854666334	0.07370767730249408
GeneralizedMF_seed=42_e=30_bs=128_lr=0$00908589671088478_mffactors=64_isedgeweighttrain=True	0.021443892462869985	0.0032817918026156463	0.018503733493744803	0.0021136965305838095	0.05018196963127717	0.003975195612442152	0.0942594398773861
GeneralizedMF_seed=42_e=50_bs=512_lr=0$0008221094666706743_mffactors=128_isedgeweighttrain=True	0.05282819123224172	0.008523484109498188	0.05402759660679143	0.00424411313919465	0.09738222893192006	0.00798444326038112	0.17374947749756164
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0030105269018413493_mffactors=64_isedgeweighttrain=True	0.025795460037091086	0.004193455995008499	0.023970364163673614	0.0024592448098091123	0.056123966736637	0.004620056723226135	0.10693883238121778
GeneralizedMF_seed=42_e=40_bs=512_lr=0$10264363429153507_mffactors=8_isedgeweighttrain=True	0.014554161430548326	0.002208210988034886	0.011193003920347121	0.001678974501881009	0.039138677267892066	0.003161752095112102	0.07698202591612094
GeneralizedMF_seed=42_e=50_bs=128_lr=0$0006055282312800933_mffactors=8_isedgeweighttrain=True	0.014857898290321022	0.002353268674874534	0.012744697900030669	0.0016580744043472203	0.037630471175009166	0.003107481365692754	0.07740002786679671
GeneralizedMF_seed=42_e=50_bs=128_lr=3$3048108501272914e-05_mffactors=8_isedgeweighttrain=True	0.009610461180496431	0.0014668432035461565	0.008153789783189341	0.0009948446426083322	0.023887385638166534	0.0018714489850838142	0.04793089034415494
GeneralizedMF_seed=42_e=50_bs=128_lr=4$202457173945108e-05_mffactors=64_isedgeweighttrain=True	0.026325098675964016	0.003997618878283912	0.02596350007567742	0.002290650689703219	0.05483050208728071	0.004319934885468223	0.10498815661139752
GeneralizedMF_seed=42_e=30_bs=256_lr=0$001023983761354358_mffactors=8_isedgeweighttrain=True	0.014222655981986588	0.002218539355862187	0.011896856205767817	0.0016093075101017138	0.036883183525967034	0.003016282445709668	0.07468301518740421
GeneralizedMF_seed=42_e=30_bs=512_lr=0$02974734237231384_mffactors=128_isedgeweighttrain=True	0.016847935860737625	0.0026703685332818005	0.014846858355700328	0.0017235613766197577	0.03967589219756155	0.0032462952279706933	0.07879336770238261
GeneralizedMF_seed=42_e=40_bs=256_lr=0$011512760676762643_mffactors=8_isedgeweighttrain=True	0.014082916989722567	0.0021785588670205705	0.01179373228978362	0.0015535739166782781	0.035921963938113304	0.002924067136183219	0.07175700153267382
GeneralizedMF_seed=42_e=50_bs=256_lr=0$00029450001604653156_mffactors=32_isedgeweighttrain=True	0.026578393796146432	0.0041514105289857245	0.024683673047301458	0.002551205238957782	0.05988747019521364	0.004796580335860411	0.11578654033718824
GeneralizedMF_seed=42_e=50_bs=256_lr=1$0438578980364578e-05_mffactors=256_isedgeweighttrain=True	0.0031328215824999147	0.0004692770786611578	0.0026418837668553846	0.000346941619060889	0.007941326687544393	0.0006506923063972109	0.01720774696948586
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0003263542880075533_mffactors=16_isedgeweighttrain=True	0.01825278890241511	0.0027641831737457083	0.016252659722919036	0.0017932283683990524	0.04263567755564162	0.0033796843846178527	0.08346105615159538
GeneralizedMF_seed=42_e=50_bs=512_lr=0$8658616658735054_mffactors=256_isedgeweighttrain=True	0.0014435616006239023	0.00021391563632840939	0.001007978274973601	0.00020203427615995544	0.004354750719908832	0.00037836926928949157	0.010032046816218476
GeneralizedMF_seed=42_e=50_bs=512_lr=0$00015787491043511186_mffactors=128_isedgeweighttrain=True	0.052243015489369195	0.00840030804664892	0.05238752225861292	0.00445450745436812	0.10275545744256125	0.008375624334410517	0.18461752821513167
GeneralizedMF_seed=42_e=50_bs=256_lr=0$0013154756289035943_mffactors=32_isedgeweighttrain=True	0.022250859605283217	0.0035604898832543325	0.01859445801392422	0.002303190748223492	0.05351233812704257	0.004334995399949555	0.10234081092378432
GeneralizedMF_seed=42_e=50_bs=512_lr=1$062683335619121e-05_mffactors=16_isedgeweighttrain=True	0.0015814484022603468	0.00024042010554065898	0.0012087728979440664	0.0002229343736937439	0.004417839973358847	0.0004102762926961796	0.0110770516929079
GeneralizedMF_seed=42_e=50_bs=256_lr=0$00014261520040948297_mffactors=128_isedgeweighttrain=True	0.051978079196047	0.00833808501498242	0.051961932931213345	0.004467047512888394	0.1027736677330778	0.008396991519490296	0.18475686219869025
GeneralizedMF_seed=42_e=50_bs=256_lr=0$007001190631521915_mffactors=256_isedgeweighttrain=True	0.029613748601306843	0.004789430015441828	0.028251592842529805	0.0027086526403789887	0.0624368897793093	0.005092415103616575	0.11669221123031907
GeneralizedMF_seed=42_e=50_bs=512_lr=0$0001236117866603655_mffactors=256_isedgeweighttrain=True	0.06157968425017296	0.00986285459883623	0.06355510558764929	0.00508708373972412	0.11676061667484218	0.00956272622154892	0.20698063257628535
EASER_neighborhood=10026_l2_norm=6364$1119058280865	0.10037158288934148	0.0165364057983917	0.10660136134387964	0.007999163996098648	0.1812568130972975	0.015023115860880546	0.311063118294552
EASER_neighborhood=10026_l2_norm=3519$8743557715707	0.10049630460404387	0.0165658275345091	0.10688575115177144	0.008010310714783335	0.18128599073640825	0.015040143170022209	0.3111327852863313
EASER_neighborhood=10026_l2_norm=1025322$096570095	0.10040743315636826	0.016532712667161123	0.10660061084806546	0.008000557335934234	0.18141472494533056	0.015026525684679081	0.3112024522781106
EASER_neighborhood=10026_l2_norm=5582$409450602484	0.10040018475014906	0.016541526908811072	0.10665096190276711	0.008003344015605407	0.18128758268533338	0.015030242029643745	0.311063118294552
EASER_neighborhood=10026_l2_norm=735730$1786396656	0.10033251554595177	0.016531713471780687	0.10655517456279902	0.007992197296920718	0.18110122348232374	0.015010291068947707	0.31085411731921414
EASER_neighborhood=10026_l2_norm=620368$9772137848	0.10036214077031747	0.016531657943878304	0.10655660874607534	0.007996377316427477	0.18127539096177198	0.015018434646418137	0.311063118294552
EASER_neighborhood=10026_l2_norm=259858$3824834978	0.10036622133606848	0.016530722651172024	0.1065592276726875	0.00799777065626306	0.18131022445766162	0.015021114146101956	0.311063118294552
EASER_neighborhood=10026_l2_norm=54984$899991488346	0.10036363861889087	0.01653063061829931	0.10655726421619723	0.007996377316427477	0.1812928077097168	0.015018533887147169	0.311063118294552
EASER_neighborhood=10026_l2_norm=20669$050984605827	0.10036542432930802	0.016531107754711963	0.10656257485089325	0.007996377316427477	0.1812928077097168	0.015018533887147169	0.311063118294552
EASER_neighborhood=10026_l2_norm=4919648$575609899	0.10037048652063044	0.016533399666460166	0.10659944797183958	0.007993590636756306	0.18122314071793752	0.015013174887779531	0.3109934513027727
EASER_neighborhood=10026_l2_norm=15$930101258108873	0.10333591385363243	0.017665270410609415	0.1220264838702765	0.007609028842134597	0.16563651387707543	0.0142042119235739	0.29301936742371465
EASER_neighborhood=10026_l2_norm=1784992$1617147943	0.10037587915629248	0.016532897071778057	0.1065928658953701	0.007996377316427477	0.18124055746588233	0.015018382107208648	0.3109934513027727
EASER_neighborhood=10026_l2_norm=1841393$8798034496	0.10038450457819675	0.016533094851904177	0.1065961466997441	0.00799777065626306	0.18131022445766162	0.015021114146101956	0.311063118294552
EASER_neighborhood=10026_l2_norm=16647$54849240963	0.10036470602825813	0.016531023237248393	0.1065643499202019	0.007996377316427477	0.1812928077097168	0.015018533887147169	0.311063118294552
EASER_neighborhood=10026_l2_norm=71668$88255332378	0.10034906729275482	0.016530828419595637	0.10655932339890226	0.007993590636756306	0.18122314071793752	0.015013174887779531	0.3109934513027727
EASER_neighborhood=10026_l2_norm=35141$71317236514	0.10036147854930443	0.016530663284108287	0.10655813247006841	0.007996377316427477	0.1812928077097168	0.015018533887147169	0.311063118294552
EASER_neighborhood=10026_l2_norm=14332$005274332103	0.10036510202435499	0.016531155161359574	0.1065652307390019	0.007996377316427477	0.1812928077097168	0.015018533887147169	0.311063118294552
EASER_neighborhood=10026_l2_norm=148929$2743591879	0.10036351392175527	0.01653005932202591	0.10654987957051194	0.007996377316427477	0.18132764120560646	0.015018586426356655	0.311063118294552
EASER_neighborhood=10026_l2_norm=696$7858293223413	0.10169416308684232	0.016898183792557926	0.10927803359759737	0.00809391110491849	0.18174426816351338	0.015177667056056561	0.31245645813013795
EASER_neighborhood=10026_l2_norm=2988$7076376245245	0.1005514254073075	0.016581412455668923	0.10703308444863614	0.00800891737494775	0.1812285496186765	0.015036867425148105	0.311063118294552
ConvNeuMF_seed=42_e=20_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0001_l_b=0$0001	0.012764731320107293	0.0020423683973879838	0.010714893374653348	0.0014435000696669917	0.03273058038446223	0.0027062139635430967	0.0678556499930333
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$0005_l_b=0$001	0.014942502449003022	0.0023531566336516207	0.012945773915645229	0.0016148808694440573	0.037244160936183934	0.0030315241199089177	0.0747526821791835
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0001_l_b=0$0001	0.014274397123222132	0.0022519943642810704	0.012842246578914715	0.0015605406158562074	0.03508839727948557	0.002922065659425521	0.07245367145046677
ConvNeuMF_seed=42_e=20_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0005_l_b=0$0001	0.011163706199846633	0.0017502239513275967	0.009659889103875486	0.001219172356137662	0.028025091455943788	0.0022878761000842862	0.05858994008638707
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$3_l_w=0$0005_l_b=1e-05	0.012921736259544233	0.0020190138130578078	0.011102803385914017	0.001469973526543124	0.032353672565383344	0.002747060796222164	0.06855231991082625
ConvNeuMF_seed=42_e=30_bs=16_lr=0$001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$2_l_w=0$001_l_b=0$0001	0.014580785220594502	0.002278192224193398	0.012086237850696279	0.0016260275881287449	0.037189686311165635	0.0030514695548468063	0.07531001811341786
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0005_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$5_l_w=0$0005_l_b=0$001	0.016247987886227725	0.0026743993072225847	0.013882012275670621	0.0018628953601783477	0.040447494560028496	0.003479162521844857	0.08562073289675352
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=32_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$6_l_w=0$0005_l_b=1e-05	0.012044114019948001	0.001863145861519331	0.010292466764092395	0.0013933398355858995	0.03126760142145646	0.0026071267401252003	0.06541730528075798
