model	nDCG	MAP	MRR	Precision	Recall	F1	HR
MultiDAE_seed=42_e=20_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.2150949778725363	0.1308815889257516	0.3783016607821211	0.09313498066902001	0.27049717383842486	0.11855110470350476	0.9023365271474197
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.34703592643962883	0.19946272936855083	0.5363747005092436	0.13720625315179022	0.43089981751910156	0.17920302900629748	0.9734409144394016
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.3472432052715686	0.19744709107770797	0.5250709725067733	0.13751554883173644	0.4363951361608047	0.18017636389817637	0.9762985375693394
MultiDAE_seed=42_e=40_bs=512_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.26130054324932	0.15482038700300665	0.4469366271086148	0.10755757270129436	0.32153895158394724	0.13867363675808536	0.9312489494032611
MultiDAE_seed=42_e=40_bs=256_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.3491769843389294	0.19820672335514047	0.5255739601339993	0.13776769204908387	0.439228948880188	0.18086186645740707	0.9762985375693394
MultiDAE_seed=42_e=30_bs=256_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.27890242846809715	0.16469557930881998	0.47003275895118213	0.11384434358715752	0.34214189505556125	0.14684076725513942	0.9420070600100857
MultiDAE_seed=42_e=40_bs=64_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.34696360117455805	0.19788050805482596	0.5344258442171962	0.13702471003530006	0.4339843253781847	0.17943019122198398	0.976466633047571
MultiDAE_seed=42_e=40_bs=32_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.33840161661065943	0.19128305670836654	0.5151345397363186	0.1345301731383426	0.4290266696450584	0.17678499615462517	0.974617582787023
MultiDAE_seed=42_e=20_bs=512_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$001_dropout_pkeep=0$0	0.34393851903500794	0.19677632593327568	0.5230954466613937	0.13662128088754413	0.432206944074798	0.1788795837865619	0.9737771053958648
MultiDAE_seed=42_e=20_bs=64_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$003_dropout_pkeep=0$0	0.3340191791716397	0.18717360775921255	0.5119877704226964	0.13053958648512357	0.4228428868333211	0.17277229262349067	0.9736090099176332
MultiDAE_seed=42_e=20_bs=256_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$003_dropout_pkeep=0$0	0.3447910526025145	0.19657809107715324	0.5265153697824206	0.13660110943015633	0.43348649210769785	0.1791274412303521	0.9734409144394016
MultiDAE_seed=42_e=20_bs=64_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.3224573809655673	0.1869510782908419	0.5102633382352382	0.12909060346276685	0.40057793404153774	0.1681356552660338	0.9620104219196504
MultiDAE_seed=42_e=30_bs=512_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$003_dropout_pkeep=0$0	0.3503618924029173	0.19982321166237774	0.5326574997797909	0.13810388300554716	0.4384668009991677	0.1810420275302874	0.9756261556564129
MultiDAE_seed=42_e=30_bs=64_intermediate_dim=600_latent_dim=200_reg_lambda=0$01_lr=0$0001_dropout_pkeep=0$0	0.3402168579288969	0.1957090616794314	0.5233997497822854	0.13528660279038493	0.4241915476760199	0.1766808690910615	0.9720961506135485
MultiDAE_seed=42_e=30_bs=64_intermediate_dim=600_latent_dim=100_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.3512437031992391	0.19864184046937078	0.5285009986944178	0.1386854933602286	0.4429042902488729	0.18216433743559124	0.9791561606992772
MultiDAE_seed=42_e=20_bs=256_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$003_dropout_pkeep=0$0	0.33953406447374024	0.19379400007870434	0.5200876336710456	0.13428139183055976	0.4256067836255006	0.1760963484120132	0.9737771053958648
MultiDAE_seed=42_e=20_bs=128_intermediate_dim=600_latent_dim=300_reg_lambda=0$01_lr=0$0005_dropout_pkeep=0$0	0.34968728353294426	0.199146366832141	0.5326359738443921	0.13780467305429486	0.4369197160474372	0.18049841917229623	0.9752899646999496
GeneralizedMF_seed=42_e=50_bs=128_lr=0$0003678703352177941_mffactors=64_isedgeweighttrain=True	0.3005898225953096	0.17421551412157987	0.4727418471003522	0.12309631870902674	0.3843008144177793	0.1605001985773536	0.9626828038325769
GeneralizedMF_seed=42_e=40_bs=256_lr=1$1408578553570784e-05_mffactors=16_isedgeweighttrain=True	0.1878550086814436	0.11295408295691425	0.32966775232666606	0.08081694402420576	0.24288062976573085	0.10366552148835201	0.8793074466296856
GeneralizedMF_seed=42_e=40_bs=256_lr=0$00019223443889795967_mffactors=16_isedgeweighttrain=True	0.28748432688508613	0.16856363241376074	0.4685682688734962	0.11809379727685325	0.36500118680534005	0.1534478689986624	0.9583123213985544
GeneralizedMF_seed=42_e=30_bs=512_lr=0$0016901152558313824_mffactors=32_isedgeweighttrain=True	0.2693491022295434	0.15763408655805514	0.4436659711235379	0.11182047402924862	0.3448509989481181	0.1452018677069193	0.9482265927046563
GeneralizedMF_seed=42_e=50_bs=256_lr=9$901697732717206e-05_mffactors=8_isedgeweighttrain=True	0.21417438635090552	0.1271394320285004	0.36749053614375304	0.09196503614052783	0.27686033475234056	0.11771303378676512	0.9097327281896117
GeneralizedMF_seed=42_e=30_bs=512_lr=0$7089176935437258_mffactors=128_isedgeweighttrain=True	0.018278158519219902	0.011475028388257095	0.060386707030664406	0.008636745671541435	0.021620922472538537	0.010518893895743411	0.30273995629517564
GeneralizedMF_seed=42_e=40_bs=256_lr=0$00018902339520256755_mffactors=128_isedgeweighttrain=True	0.32306326545486697	0.1870341390518557	0.5089233333923345	0.12994452849218355	0.4075918129091397	0.1695454115714681	0.9726004370482434
GeneralizedMF_seed=42_e=40_bs=256_lr=0$010716298646461831_mffactors=128_isedgeweighttrain=True	0.25438086293394335	0.14341628353623684	0.4160940376966004	0.10391662464279709	0.3315855090310186	0.13643147699163002	0.9487308791393512
GeneralizedMF_seed=42_e=40_bs=256_lr=0$07504723661165916_mffactors=16_isedgeweighttrain=True	0.19754152532265887	0.11675965132857945	0.35722565118261285	0.08479072112960162	0.25449064081130784	0.10918235222723811	0.8961169944528492
GeneralizedMF_seed=42_e=50_bs=128_lr=1$1414666099482652e-05_mffactors=32_isedgeweighttrain=True	0.18693095517404149	0.11201881090913518	0.33384237464839994	0.08025886703647672	0.24079847975885454	0.10289756754964087	0.8825012607160867
GeneralizedMF_seed=42_e=40_bs=512_lr=0$00014711015666850187_mffactors=128_isedgeweighttrain=True	0.3241126905067196	0.18813694943247528	0.5142404245097324	0.12993108085392505	0.4062569525541686	0.16948668217264468	0.974617582787023
GeneralizedMF_seed=42_e=40_bs=512_lr=0$00012733393915059262_mffactors=128_isedgeweighttrain=True	0.3208758643947351	0.18641602801957158	0.5132777236012472	0.12846192637418055	0.4015736293235065	0.16750829584446236	0.9724323415700118
GeneralizedMF_seed=42_e=30_bs=256_lr=3$427575126538935e-05_mffactors=16_isedgeweighttrain=True	0.19446735218382116	0.11725197255269852	0.3524514756865258	0.08224575558917466	0.24676735363670751	0.10541161662637759	0.8867036476718776
GeneralizedMF_seed=42_e=40_bs=128_lr=0$00492442744939625_mffactors=64_isedgeweighttrain=True	0.28125050268294405	0.16058523429567562	0.4430276444438756	0.115743822491175	0.3637758101433325	0.15079114828628815	0.9604975626155656
GeneralizedMF_seed=42_e=50_bs=128_lr=0$0011504243981919201_mffactors=64_isedgeweighttrain=True	0.27394479812726014	0.1565574527263977	0.43014331656756083	0.11438561102706339	0.35711593917360296	0.14882933478353708	0.9519246932257522
GeneralizedMF_seed=42_e=30_bs=512_lr=0$013541479665403814_mffactors=256_isedgeweighttrain=True	0.23866438603782414	0.13608713963193833	0.3996997588486208	0.09759959657085227	0.30809699629394394	0.12809196232531392	0.9396537233148429
