model	nDCG	MAP	MRR	Precision	Recall	F1	HR
EASER_neighborhood=8444_l2_norm=174$1791207224706	0.17758551086511265	0.10978723739907267	0.273287853907318	0.07760164997053624	0.21640627111141442	0.094248011203833	0.5606364172068355
EASER_neighborhood=8444_l2_norm=691$2771349422563	0.17077235468035193	0.10628742236555719	0.2679059679751759	0.07512080141426047	0.20754658370100248	0.0907937662541014	0.5540365350618739
EASER_neighborhood=8444_l2_norm=286$1261633824829	0.17682605752092667	0.10952853969961422	0.27310818938566683	0.07763111373011197	0.21567217169609393	0.0940706356921624	0.5613435474366529
EASER_neighborhood=8444_l2_norm=334253$34941959166	0.10698733921162426	0.06543147418894935	0.1830674947026148	0.046552740129640544	0.13478406076177077	0.05552685418338008	0.4370064820271067
EASER_neighborhood=8444_l2_norm=124387$20429999284	0.10891591526937966	0.06660254836838833	0.18515161056652052	0.04749558043606364	0.13791444675636141	0.05680627939377698	0.44395992928697703
EASER_neighborhood=8444_l2_norm=88767$38463813755	0.1101618962039356	0.06734110310047495	0.18715332335355195	0.04803182086034178	0.13945217069314414	0.05751604677759819	0.4478491455509723
EASER_neighborhood=8444_l2_norm=4404796$990755033	0.10599963851176335	0.06474687884151042	0.18134990326330533	0.0461343547436653	0.13385436099509415	0.055022136506321956	0.4337065409546258
EASER_neighborhood=8444_l2_norm=8452358$529104048	0.10596156446932431	0.06472326564740946	0.18130825111263638	0.046104890984089576	0.13381763002917782	0.05499043669581079	0.43358868591632294
EASER_neighborhood=8444_l2_norm=99938$94135145977	0.10962034384760194	0.06704211763113331	0.1862459652630342	0.04779611078373601	0.1387523204555648	0.05719106160584156	0.44608131997642897
EASER_neighborhood=8444_l2_norm=1312380$784933523	0.10613450483911376	0.0648790550579653	0.18165739455754068	0.046205067766647026	0.13391429629974047	0.05509480785466775	0.4337065409546258
GeneralizedMF_seed=42_e=20_bs=128_lr=0$003356429064874953_mffactors=32_isedgeweighttrain=True	0.08807630956291715	0.053261978843732335	0.1453568748685974	0.0421508544490277	0.1180371511626701	0.05072163114771922	0.41343547436652917
GeneralizedMF_seed=42_e=40_bs=128_lr=0$0005019991352811319_mffactors=256_isedgeweighttrain=True	0.12894984070711593	0.0768163678240024	0.20483692249673374	0.055780789628756634	0.16251027614502875	0.0684995160489902	0.481673541543901
GeneralizedMF_seed=42_e=30_bs=256_lr=0$021425983921220748_mffactors=64_isedgeweighttrain=True	0.08213829913824275	0.04897630676329153	0.13573531911859796	0.03886269888037714	0.10864260916796357	0.04695059114677835	0.3904537418974661
GeneralizedMF_seed=42_e=30_bs=128_lr=0$004668294716552961_mffactors=128_isedgeweighttrain=True	0.10259248398789228	0.061419747644644376	0.166669473189078	0.046688273423688864	0.133072944236088	0.05674182952760884	0.43606364172068357
GeneralizedMF_seed=42_e=40_bs=128_lr=0$0007367374336581075_mffactors=256_isedgeweighttrain=True	0.12070851100393658	0.07121399444300676	0.1930725441570614	0.05218031820860342	0.151492104507724	0.06401040339080814	0.46540954625810255
GeneralizedMF_seed=42_e=40_bs=128_lr=0$004978903277212191_mffactors=16_isedgeweighttrain=True	0.08780856229644103	0.05244424418899476	0.14241926812959102	0.0424160282852092	0.11956874626458491	0.05085124086553067	0.41367118444313494
GeneralizedMF_seed=42_e=20_bs=256_lr=3$991558302151848e-05_mffactors=8_isedgeweighttrain=True	0.027431178746386398	0.015273566623596543	0.05587867769558825	0.011426045963464939	0.036441462113017416	0.014276987436118252	0.18279316440777843
GeneralizedMF_seed=42_e=40_bs=128_lr=0$3157395217061517_mffactors=16_isedgeweighttrain=True	0.0034051693266754653	0.0015074874974554523	0.004506271915435966	0.001909251620506777	0.0063646444298134	0.0023652803530726883	0.036181496758986444
GeneralizedMF_seed=42_e=40_bs=256_lr=0$017279891900979942_mffactors=8_isedgeweighttrain=True	0.07346222409904117	0.044060423900938075	0.12601283022209772	0.03588096641131408	0.09646938713504037	0.0424409863303255	0.3719505008839128
GeneralizedMF_seed=42_e=30_bs=256_lr=0$09469257080255648_mffactors=64_isedgeweighttrain=True	0.01134013642992414	0.006411547153767078	0.02276825861371344	0.006040070713022982	0.015605711819505368	0.007020731246933926	0.10123747790218032
GeneralizedMF_seed=42_e=40_bs=128_lr=0$0003678703352177941_mffactors=64_isedgeweighttrain=True	0.11509250792130855	0.0704706341026452	0.1859528037835003	0.05269298762522098	0.1457881719856676	0.0637975691714556	0.4516205067766647
GeneralizedMF_seed=42_e=30_bs=256_lr=1$1408578553570784e-05_mffactors=16_isedgeweighttrain=True	0.009637690584818117	0.004934011137821906	0.018828951553168025	0.0039835002946375965	0.01356096606630516	0.005008793819613989	0.07236299351797289
GeneralizedMF_seed=42_e=30_bs=256_lr=0$00019223443889795967_mffactors=16_isedgeweighttrain=True	0.0732176109248339	0.04742563700558756	0.13712286071680993	0.035975250441956395	0.09072285534651481	0.04159752286172339	0.37301119622863876
GeneralizedMF_seed=42_e=20_bs=512_lr=0$0016901152558313824_mffactors=32_isedgeweighttrain=True	0.08783338329113512	0.05471778412506473	0.14678530191355135	0.04291101944608132	0.1127504656086933	0.05100496071895171	0.3987035945786682
GeneralizedMF_seed=42_e=40_bs=256_lr=9$901697732717206e-05_mffactors=8_isedgeweighttrain=True	0.05969435268900728	0.03438533736299918	0.11042343987777198	0.02817913965822039	0.07873017318777581	0.03375695308941926	0.3454331172657631
